stock_id,name,period,market,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2451,創見,2016Q3,twse,17608069,3839729,21447798,1850424,224209,2074633,4307617,4799075,10349623,-83150,,19373165,,,,19373165,0,0,0,44.97
2453,凌群,2016Q3,twse,2047206,786942,2834148,957366,162354,1119720,1000000,511,687650,685,0,1688846,,,25582,1714428,0,0,0,16.89
2454,聯發科,2016Q3,twse,229117444,139076115,368193559,134154230,3920870,138075100,15821122,90633276,121960611,-41141,-55970,228317898,,,1800561,230118459,,0,7794085,145.03
2455,全新,2016Q3,twse,2088920,1595539,3684459,1002345,5146,1007491,1849059,106704,896202,-24101,-150896,,,,,2676968,0,0,3000000,14.72
2457,飛宏,2016Q3,twse,5884994,5003435,10888429,4808663,1208763,6017426,2776884,1026456,1077193,194,,4880727,,,-9724,4871003,,0,0,17.58
2458,義隆,2016Q3,twse,7731942,2150547,9882489,2679421,488855,3168276,4341148,707276,1539582,220865,-108845,6700026,0,,14187,6714213,,0,17753789,16.09
2459,敦吉,2016Q3,twse,5809842,2396613,8206455,2839810,737315,3577125,1073006,667394,2361963,248143,0,4350506,,,278824,4629330,,0,0,40.55
2460,建通,2016Q3,twse,3927066,2279849,6206915,2125966,1235593,3361559,1692000,271315,705070,176971,0,2845356,,,,2845356,0,0,0,16.82
2461,光群雷,2016Q3,twse,3942794,2394427,6337221,2112377,1036327,3148704,1324665,390920,777313,-74685,0,2418213,,,770304,3188517,,0,0,18.26
2462,良得電,2016Q3,twse,3277377,1330089,4607466,1419056,576935,1995991,1424846,271479,935829,-20679,,2611475,,,,2611475,0,0,0,18.33
2464,盟立,2016Q3,twse,6837663,1894164,8731827,5062811,271036,5333847,1916972,262505,1248703,-30277,,3397903,,,77,3397980,0,0,0,17.73
2465,麗臺,2016Q3,twse,1018809,658912,1677721,1008639,102768,1111407,1071746,19163,-553304,3358,0,540963,0,,25351,566314,0,0,0,5.05
2466,冠西電,2016Q3,twse,2195596,1476553,3672149,1591187,284504,1875691,1563073,497377,-283815,-24301,,1752334,,,44124,1796458,,0,0,11.21
2467,志聖,2016Q3,twse,4145203,1702685,5847888,2904587,912929,3817516,1587445,319648,109198,92889,-151418,1957762,,,72610,2030372,,0,9539000,13.12
2468,華經,2016Q3,twse,961217,503570,1464787,348576,6645,355221,699612,62361,349355,-1762,,1109566,,,,1109566,,0,0,15.86
2471,資通,2016Q3,twse,875091,117805,992896,189435,131397,320832,472539,161116,60233,-204,-25895,667789,,,4275,672064,0,0,1817000,14.70
2472,立隆電,2016Q3,twse,4868109,3329685,8197794,2980623,537814,3518437,1311948,634048,996031,-72020,-46759,2823248,,,1856109,4679357,0,0,1975000,21.85
2474,可成,2016Q3,twse,115085994,59798367,174884361,55225628,6270212,61495840,7703911,20273658,87615098,-2420541,,113172126,,,216395,113388521,,0,0,146.90
2476,鉅祥,2016Q3,twse,5165597,1780060,6945657,1529335,468357,1997692,1823763,449385,2230215,-129652,,4373711,,,574254,4947965,0,0,0,23.98
2477,美隆電,2016Q3,twse,3379407,2176776,5556183,1449559,579702,2029261,2388151,4311,788331,3347,,3184140,,,342782,3526922,,0,0,13.33
2478,大毅,2016Q3,twse,4009454,3152763,7162217,2117227,626319,2743546,1756277,1349917,1310602,-68793,0,4348003,,,70668,4418671,0,0,0,24.76
2480,敦陽科,2016Q3,twse,4092537,554437,4646974,1937168,27565,1964733,1329504,232457,1127772,-7492,0,2682241,,,0,2682241,0,0,0,20.17
2481,強茂,2016Q3,twse,8091402,12406122,20497524,4743978,7572129,12316107,3697944,2348607,831988,-124941,0,6753598,,,1427819,8181417,,5645845,0,18.26
2482,連宇,2016Q3,twse,678630,433917,1112547,207565,76041,283606,620725,80744,126147,1028,,828644,,,297,828941,0,0,0,13.35
2483,百容,2016Q3,twse,1788167,1101554,2889721,520447,12487,532934,1106188,568432,564439,104056,0,2343115,,,13672,2356787,0,0,0,21.18
2484,希華,2016Q3,twse,2171771,1847731,4019502,526048,609270,1135318,1594210,888466,431474,-35837,,2878313,,,5871,2884184,,0,0,18.05
2485,兆赫,2016Q3,twse,6466612,2403587,8870199,1553115,170080,1723195,3176890,505736,3494382,-52824,,7124184,,,22820,7147004,0,0,0,22.43
2486,一詮,2016Q3,twse,4214655,3149153,7363808,1727513,2122498,3850011,2052546,1451653,156256,-69053,-110621,3480781,,,33016,3513797,0,0,11634000,17.98
2488,漢平,2016Q3,twse,2782984,733512,3516496,1381018,233035,1614053,799994,33594,1065684,-12030,,1887242,,,15201,1902443,0,0,0,23.59
2489,瑞軒,2016Q3,twse,22312072,4621832,26933904,11009850,1097710,12107560,8343620,2418877,3752948,261787,-378803,14398429,,,427915,14826344,0,0,25000000,17.79
2491,吉祥全,2016Q3,twse,588260,1570534,2158794,216562,1277982,1494544,744080,41546,-292705,0,,492921,,,171329,664250,0,0,0,6.62
2492,華新科,2016Q3,twse,15936727,12545609,28482336,9080957,3685844,12766801,5180000,5193976,3736225,-155699,-34417,13920085,,,1795450,15715535,,0,1480000,26.95
2493,揚博,2016Q3,twse,2296747,675171,2971918,701064,92903,793967,1144373,322023,682977,28578,,,,,,2177951,0,0,0,19.03
2495,普安,2016Q3,twse,3920257,817615,4737872,573256,74156,647412,2791748,88635,1254771,-44694,0,4090460,,,0,4090460,0,0,0,14.65
2496,卓越,2016Q3,twse,732925,11490,744415,100886,,100886,157600,527675,-41746,,,,,,,643529,,0,0,40.83
2497,怡利電,2016Q3,twse,1914945,1215800,3130745,1204206,95606,1299812,1187985,216787,441662,-15501,0,1830933,,,,1830933,,0,0,15.41
2498,宏達電,2016Q3,twse,74640568,37023104,111663672,56215959,481370,56697329,8228499,15606473,32281916,-1150545,0,54966343,,,,54966343,0,0,0,66.80
2501,國建,2016Q3,twse,38075031,20638802,58713833,24915642,11571167,36486809,11595611,10407,9971765,-16096,,21561687,,,665337,22227024,0,0,0,18.59
2504,國產,2016Q3,twse,15960624,44730674,60691298,17015137,17458298,34473435,14280003,1183437,5926685,59187,-10039,21439273,,,4778590,26217863,,0,3641118,15.05
2505,國揚,2016Q3,twse,13422817,2353117,15775934,8652894,146148,8799042,5765825,487518,719638,-452,0,6972529,,,4363,6976892,,0,0,12.09
2506,太設,2016Q3,twse,8750114,6426862,15176976,5898458,1762112,7660570,3870000,357091,2089660,236654,-190964,6362441,,,1153965,7516406,,0,25443994,17.60
2509,全坤建,2016Q3,twse,7237430,566886,7804316,4131789,76156,4207945,1517520,919902,930096,-67156,,3300362,,,296009,3596371,0,0,0,21.75
2511,太子,2016Q3,twse,30757587,20656157,51413744,13296574,14487545,27784119,16233261,2260513,3652321,1165282,-1003,23310374,,,319251,23629625,0,0,655424,14.37
2515,中工,2016Q3,twse,28362978,9372502,37735480,12902643,5241771,18144414,15308998,69688,4899457,-850637,0,19427506,0,,163560,19591066,0,0,0,12.69
2516,新建,2016Q3,twse,7258323,2775504,10033827,6637949,380440,7018389,2262785,13156,669093,70404,0,3015438,,,0,3015438,0,0,0,13.33
2520,冠德,2016Q3,twse,33058118,8621189,41679307,21092065,7464295,28556360,5037910,1351103,5167776,-22232,-71196,11463361,,,1659586,13122947,,0,10625450,23.24
2524,京城,2016Q3,twse,30747443,833889,31581332,16776553,3905395,20681948,3841780,26102,7031502,0,,10899384,,,,10899384,0,0,0,28.40
2527,宏璟,2016Q3,twse,12671982,5790161,18462143,6205249,4434023,10639272,2703060,273242,2416288,2451307,-455812,7388085,,,434786,7822871,0,0,8547695,28.22
2528,皇普,2016Q3,twse,1051587,728218,1779805,491058,1130,492188,1210854,17528,60097,-862,,,,,,1287617,,0,0,10.63
2530,華建,2016Q3,twse,5447265,115786,5563051,1675981,28990,1704971,2707525,8828,912714,0,-35955,3593112,,,264968,3858080,0,0,2676640,13.40
2534,宏盛,2016Q3,twse,24764937,4311303,29076240,18126869,1989508,20116377,5890910,1937836,969288,161829,,,,,,8959863,0,0,0,15.21
2535,達欣工,2016Q3,twse,12602477,2794928,15397405,8972240,1659131,10631371,2196229,1189632,1323833,7884,-151331,4566247,0,,199787,4766034,0,0,13627785,22.17
2536,宏普,2016Q3,twse,16647529,691889,17339418,5450259,2513,5452772,3328087,2041583,6490195,26781,0,,,,,11886646,0,0,0,35.72
2537,聯上發,2016Q3,twse,6353806,117290,6471096,1922659,293604,2216263,2889980,564732,800121,0,,,,,,4254833,0,0,0,14.72
2538,基泰,2016Q3,twse,12955886,5977774,18933660,7320644,3213858,10534502,4384488,102324,3500207,45581,,8032600,,,366558,8399158,0,0,0,18.32
2539,櫻花建,2016Q3,twse,9369187,167857,9537044,3876543,1105160,4981703,3436387,49903,1069051,0,0,,,,,4555341,0,0,0,13.26
2540,愛山林,2016Q3,twse,8062947,1977843,10040790,4220629,1839138,6059767,1466000,2075556,439151,0,0,3980707,,,316,3981023,0,0,0,27.15
2542,興富發,2016Q3,twse,104957626,3603532,108561158,60600996,10498526,71099522,11666266,2583388,19443263,1112,-60248,33633781,,,3827855,37461636,0,0,26652037,29.50
2543,皇昌,2016Q3,twse,4935047,752393,5687440,2826948,140054,2967002,2419837,37087,134572,0,-44386,2547110,,,173328,2720438,,0,4500000,10.73
2545,皇翔,2016Q3,twse,23990933,12959370,36950303,18440782,6617958,25058740,3277348,344864,8269351,,,11891563,,,0,11891563,0,0,0,36.28
2546,根基,2016Q3,twse,4889929,352697,5242626,3072043,58686,3130729,1060357,517880,561450,-27892,0,2111795,,,102,2111897,0,0,0,19.92
2547,日勝生,2016Q3,twse,48580003,25018691,73598694,49338266,14279192,63617458,8944192,4676046,-4022802,-499,,9596937,,,384299,9981236,,0,0,10.73
2548,華固,2016Q3,twse,35798646,488149,36286795,20779648,1654772,22434420,2768127,236940,10495659,43120,-850,13542996,,,309379,13852375,0,0,174354,48.96
2597,潤弘,2016Q3,twse,3858272,6224696,10082968,3354514,1653502,5008016,1350000,757693,861981,680232,,3649906,,,1425046,5074952,0,0,0,27.04
2601,益航,2016Q3,twse,15173617,22120250,37293867,14182274,12444822,26627096,3708832,2609682,218233,81633,0,6618380,,,4048391,10666771,0,0,0,17.84
2603,長榮,2016Q3,twse,50943652,134892678,185836330,39097210,94160215,133257425,35123560,7988544,6248888,2077686,,51438678,,,1140227,52578905,0,0,0,14.65
2605,新興,2016Q3,twse,5120018,20514266,25634284,2669207,4431509,7100716,5683042,49593,11006587,-546518,,16192704,,,2340864,18533568,0,0,0,28.49
2606,裕民,2016Q3,twse,32554096,33884150,66438246,22013788,21571847,43585635,8450557,115140,14684358,-397444,0,22852611,,,0,22852611,0,0,0,27.04
2607,榮運,2016Q3,twse,4884869,28442878,33327747,2332801,9795627,12128428,10671411,4264520,5393868,727335,,21057134,,,142185,21199319,0,0,0,19.73
2608,嘉里大榮,2016Q3,twse,2503704,10425153,12928857,2176004,2327247,4503251,4835825,449826,3110987,22952,0,8419590,0,,6016,8425606,0,0,0,17.41
2609,陽明,2016Q3,twse,25149471,113638726,138788197,46222327,74717153,120939480,30044401,4563719,-16143568,-1157080,,17307472,,,541245,17848717,,0,0,5.76
2610,華航,2016Q3,twse,43398231,173173249,216571480,64716815,92107340,156824155,54708901,799932,2166304,-146098,-43372,57485667,,,2261658,59747325,,0,2888780,10.51
2611,志信,2016Q3,twse,1585263,2952264,4537527,1449003,349506,1798509,1782542,2044,814805,-123808,0,2475583,,,263435,2739018,0,0,0,13.89
2612,中航,2016Q3,twse,5313411,16553184,21866595,4550009,7210342,11760351,1974846,53411,8123709,-45722,0,10106244,,,0,10106244,0,0,0,51.17
2613,中櫃,2016Q3,twse,953961,5236264,6190225,1047053,2436443,3483496,1010034,9903,2253296,4387,-570306,2707314,,,-585,2706729,0,0,13077000,30.79
2614,東森,2016Q3,twse,5901057,3899049,9800106,3623434,617134,4240568,6959874,12554,-1814534,-12391,0,5145503,,,414035,5559538,0,0,0,7.39
2615,萬海,2016Q3,twse,28426305,46642380,75068685,17289366,24716429,42005795,22182975,1261681,9406485,27547,0,32878688,,,184202,33062890,0,0,0,14.82
2616,山隆,2016Q3,twse,1734330,3876049,5610379,1961831,568164,2529995,1199524,405629,1382392,-30946,-31863,2924736,,,155648,3080384,0,0,1353454,24.66
2617,台航,2016Q3,twse,1121721,11964288,13086009,396111,3113487,3509598,4172945,334382,4907280,161804,,9576411,,,,9576411,,0,0,22.95
2618,長榮航,2016Q3,twse,58650254,142792524,201442778,60654191,80005292,140659483,40518923,6237027,7919108,34215,,54709273,,,6074022,60783295,0,0,0,13.50
2633,台灣高鐵,2016Q3,twse,27790584,435955952,463746536,19136141,384923262,404059403,56052930,,3633259,944,,,,,,59687133,,0,0,10.65
2634,漢翔,2016Q3,twse,23348337,9528486,32876823,18598306,2511467,21109773,9082615,0,2681917,2518,0,11767050,0,,0,11767050,0,0,0,12.96
2636,台驊控股,2016Q3,twse,3255888,1354509,4610397,1833472,411195,2244667,1185644,857955,265152,-35830,-37564,2235357,,,130373,2365730,,0,1408000,19.08
2637,慧洋-KY,2016Q3,twse,2134902,80642694,82777596,11782616,48609610,60392226,5149706,1254369,11095763,4765355,0,22265193,,,120177,22385370,0,0,0,43.24
2642,宅配通,2016Q3,twse,1487028,644476,2131504,481618,11238,492856,954670,300082,290748,93148,,1638648,,,,1638648,0,0,0,17.16
2701,萬企,2016Q3,twse,1251942,6612275,7864217,178509,897668,1076177,4178848,0,2019840,589352,,,,,,6788040,0,0,0,16.24
2702,華園,2016Q3,twse,844262,4141537,4985799,1313209,2496033,3809242,983668,2169,180972,9748,,1176557,,,,1176557,0,0,0,11.96
2704,國賓,2016Q3,twse,3676002,8626746,12302748,1406609,1533523,2940132,3669234,2925041,1961762,781454,0,9337491,,,25125,9362616,0,0,0,25.45
2705,六福,2016Q3,twse,2236363,8178859,10415222,1813532,3981455,5794987,3391575,,1227737,923,,4620235,,,,4620235,0,0,0,13.62
2706,第一店,2016Q3,twse,2365111,6812739,9177850,154637,1061783,1216420,4504830,76031,2603366,777203,,,,,,7961430,0,0,0,17.67
2707,晶華,2016Q3,twse,1617890,5816114,7434004,1978458,1914692,3893150,1267458,214065,1941547,-34822,,3388248,,,152606,3540854,0,0,0,26.73
2712,遠雄來,2016Q3,twse,64580,1461954,1526534,216518,32029,248547,1050000,114815,113172,,,,,,,1277987,0,0,0,12.17
2722,夏都,2016Q3,twse,185016,1737651,1922667,222793,11085,233878,1021273,170663,496349,504,,,,,,1688789,,0,0,16.54
2723,美食-KY,2016Q3,twse,6137799,6431281,12569080,3615420,744008,4359428,1481760,2681126,4019050,-30438,,8151498,,,58154,8209652,,0,0,55.01
2727,王品,2016Q3,twse,5908982,2926630,8835612,3938921,193636,4132557,769879,1977613,774448,-34107,,3487833,,,1215222,4703055,,0,0,45.30
2731,雄獅,2016Q3,twse,4497183,770201,5267384,3036220,80560,3116780,700000,820390,613265,-40106,,2093549,,,57055,2150604,0,0,0,29.91
2739,寒舍,2016Q3,twse,1273010,1979685,3252695,1196060,198808,1394868,1115260,465360,305863,-28754,,1857729,,,98,1857827,0,0,0,16.66
2748,雲品,2016Q3,twse,122646,1753609,1876255,374100,716946,1091046,600100,,185109,,,,,,,785209,,0,0,13.08
2901,欣欣,2016Q3,twse,349020,630886,979906,43521,76517,120038,730433,410,128415,610,0,,,,,859868,0,0,0,11.77
2903,遠百,2016Q3,twse,13939490,85829071,99768561,43791659,20165945,63957604,14169406,3315420,7055968,3854364,-97110,28298048,,,7512909,35810957,,0,8207004,20.09
2904,匯僑,2016Q3,twse,613801,413958,1027759,99499,17555,117054,690344,3494,213374,-1567,,905645,,,5060,910705,0,0,0,13.12
2906,高林,2016Q3,twse,4635213,3759764,8394977,2881603,247706,3129309,2119817,89520,895679,-114590,-45682,2944744,,,2320924,5265668,0,0,2870585,14.08
2908,特力,2016Q3,twse,14597499,11826711,26424210,15267448,3752560,19020008,5098875,673456,1773845,-145268,0,7400908,,,3294,7404202,,0,0,14.51
2910,統領,2016Q3,twse,1674180,3947751,5621931,2798106,568840,3366946,2087250,466977,977086,7213,-1283541,2254985,,,0,2254985,0,0,33322000,12.86
2911,麗嬰房,2016Q3,twse,4244227,2879495,7123722,2925797,1289275,4215072,2043248,891306,-111926,-52401,0,2770227,,,138423,2908650,,0,0,13.56
2912,統一超,2016Q3,twse,47653149,40078496,87731645,47386602,9160370,56546972,10396223,1158,16246300,199172,,26842853,,,4341820,31184673,0,0,0,25.82
2913,農林,2016Q3,twse,2364124,22155469,24519593,853432,7572305,8425737,7700000,2109775,6284043,38,0,16093856,,,0,16093856,,0,0,20.90
2915,潤泰全,2016Q3,twse,5399399,54376259,59775658,4413525,19563064,23976589,9414343,12180610,20981521,-18735215,-655691,23185568,,,12613501,35799069,,0,46914600,25.92
2923,鼎固-KY,2016Q3,twse,44849260,72022323,116871583,8841020,53415342,62256362,17402970,201861,33411693,758887,,51775411,,,2839810,54615221,,0,0,29.75
2929,淘帝-KY,2016Q3,twse,5274315,668919,5943234,2043403,320125,2363528,702760,1398377,1638431,-159862,,3579706,,,,3579706,,0,0,61.02
3002,歐格,2016Q3,twse,1285583,311933,1597516,86455,241459,327914,1020000,14767,247584,-12749,0,1269602,,,0,1269602,0,0,0,12.45
3003,健和興,2016Q3,twse,4333481,1169678,5503159,913579,463725,1377304,1556549,610987,1976180,-31337,0,4112379,,,13476,4125855,0,0,0,26.42
3004,豐達科,2016Q3,twse,829066,1717439,2546505,593570,582381,1175951,526472,340105,519541,-15564,0,1370554,0,,0,1370554,0,0,0,26.03
3005,神基,2016Q3,twse,13834211,8458842,22293053,7250225,934600,8184825,5678372,2519880,4541314,137969,-94902,12782633,,,1325595,14108228,0,0,4703000,22.70
3006,晶豪科,2016Q3,twse,7531506,1402311,8933817,2181007,33953,2214960,2819239,257142,3779222,108926,-137321,6827208,,,-108351,6718857,0,0,13439000,25.43
3008,大立光,2016Q3,twse,62594997,22702330,85297327,17401045,71141,17472186,1341402,1555729,65982435,-1054425,0,67825141,,,0,67825141,0,0,0,505.63
3010,華立,2016Q3,twse,17303555,7977274,25280829,10841637,3819634,14661271,2313901,1371209,6081897,-100812,,9666195,,,953363,10619558,,0,0,41.77
3011,今皓,2016Q3,twse,1270948,705651,1976599,614733,67327,682060,1127192,226697,-35825,-23525,,1294539,,,,1294539,0,0,0,11.48
3013,晟銘電,2016Q3,twse,2247899,1749796,3997695,1226757,279935,1506692,1699350,14722,431704,-23483,0,2122293,,,368710,2491003,0,0,0,12.49
3014,聯陽,2016Q3,twse,3705269,875928,4581197,768081,97573,865654,1578743,1733351,488123,611,-85285,3715543,,,,3715543,0,0,3522000,24.07
3015,全漢,2016Q3,twse,9725410,4682763,14408173,5697552,58603,5756155,1922620,1239868,2331196,2900510,0,8394194,,,257824,8652018,0,0,0,43.66
3016,嘉晶,2016Q3,twse,1763409,1722271,3485680,633026,138764,771790,2443203,250125,19496,1066,,2713890,,,,2713890,0,0,0,11.11
3017,奇鋐,2016Q3,twse,19097637,7671153,26768790,13899175,4489371,18388546,3533101,1796790,3086279,-197238,,8218932,,,161312,8380244,,0,0,23.26
3018,隆銘綠能,2016Q3,twse,1400270,210435,1610705,753105,211007,964112,605919,71217,249,98,-30890,646593,,,,646593,,0,1918000,11.02
3019,亞光,2016Q3,twse,15161431,5716755,20878186,5483093,166746,5649839,2810839,5724567,2411832,54923,,11002161,,,4226186,15228347,0,0,0,39.14
3021,鴻名,2016Q3,twse,1454070,450257,1904327,755936,32172,788108,971635,6250,211700,-31985,-41492,1116108,,,111,1116219,0,0,3150000,11.87
3022,威強電,2016Q3,twse,6873081,4111450,10984531,2923447,578735,3502182,3283144,971844,3351853,-124492,,7482349,,,0,7482349,0,0,0,22.79
3023,信邦,2016Q3,twse,8487468,2325634,10813102,5023407,243256,5266663,2246068,835926,2561117,-140708,0,5502403,,,44036,5546439,0,0,0,24.51
3024,憶聲,2016Q3,twse,2676985,2187362,4864347,2414834,410268,2825102,2771575,13203,-679042,-67599,0,2038137,,,1108,2039245,,0,0,7.35
3025,星通,2016Q3,twse,694109,255352,949461,115108,63958,179066,709206,49419,11667,-1296,,768996,,,1399,770395,0,0,0,10.84
3026,禾伸堂,2016Q3,twse,9156951,3504732,12661683,3786607,123808,3910415,2242154,3567070,2154436,147466,,8111126,,,640142,8751268,,0,0,36.18
3027,盛達,2016Q3,twse,1862273,826777,2689050,979720,118612,1098332,976344,273144,327267,10412,-2674,1584493,,,6225,1590718,0,0,239000,16.27
3028,增你強,2016Q3,twse,11603041,883565,12486606,7605367,193819,7799186,2138249,1020594,990366,538211,,4687420,,,,4687420,0,0,0,21.92
3029,零壹,2016Q3,twse,2789983,403993,3193976,1224090,18197,1242287,1212655,419967,327471,-16254,,1943839,,,7850,1951689,,0,0,16.03
3030,德律,2016Q3,twse,3555463,2259757,5815220,641276,111204,752480,2362160,53290,2667751,-20461,,5062740,,,,5062740,0,0,0,21.43
3031,佰鴻,2016Q3,twse,2264192,1534014,3798206,695358,112938,808296,1966742,458973,386884,-30981,0,2781618,,,208292,2989910,0,0,0,14.14
3032,偉訓,2016Q3,twse,5697173,1172914,6870087,2603601,1522167,4125768,1032856,139493,698475,-74434,0,1796390,,,947929,2744319,0,0,0,17.39
3033,威健,2016Q3,twse,17585034,395686,17980720,12306382,533957,12840339,3230094,929151,999495,-18359,,5140381,,,,5140381,,0,0,15.91
3034,聯詠,2016Q3,twse,31597982,5927513,37525495,10423494,390650,10814144,6085115,3287822,17258429,79985,0,26711351,,,0,26711351,0,0,0,43.90
3035,智原,2016Q3,twse,3762222,2351289,6113511,1169857,139912,1309769,2485503,640227,1797279,16045,-140449,4798605,,,5137,4803742,0,0,3000000,19.54
3036,文曄,2016Q3,twse,53703526,4035995,57739521,38243199,2639645,40882844,4715196,6372059,4446045,1322792,,16856092,,,585,16856677,0,0,0,35.86
3037,欣興,2016Q3,twse,42451796,54746490,97198286,27810642,23890835,51701477,15264538,8606450,18312133,130452,-799786,41513787,,,3983022,45496809,0,0,42022000,27.97
3038,全台,2016Q3,twse,2913716,702394,3616110,1491676,85732,1577408,2009076,33903,285765,-97434,-273208,1958102,,,80600,2038702,0,0,20794388,10.87
3040,遠見,2016Q3,twse,783856,865569,1649425,90205,52069,142274,630000,12232,787860,77059,,1507151,,,0,1507151,0,0,0,23.92
3041,揚智,2016Q3,twse,4644460,1442679,6087139,803290,21275,824565,3027911,1143849,1136241,39702,-85129,5262574,,,0,5262574,0,0,5560000,17.71
3042,晶技,2016Q3,twse,8228475,6077397,14305872,2762836,1716646,4479482,3097570,1662512,3873433,1138878,0,9772393,0,,53997,9826390,0,0,0,31.55
3043,科風,2016Q3,twse,872416,479930,1352346,1300854,46211,1347065,1948781,1048393,-2943506,-12248,0,41420,,,-36139,5281,0,0,0,0.21
3044,健鼎,2016Q3,twse,46710212,14396287,61106499,31072209,1635942,32708151,5256059,325651,23472629,-655991,,28398348,,,,28398348,,0,0,54.03
3045,台灣大,2016Q3,twse,32388811,118873476,151262287,51341140,37420892,88762032,34208328,14586376,38288153,-485752,-29717344,56879761,,,5620494,62500255,,0,698751601,20.90
3046,建碁,2016Q3,twse,1080938,479303,1560241,777856,90098,867954,1185153,-33398,-743807,277357,,685305,,,6982,692287,0,0,0,5.78
3047,訊舟,2016Q3,twse,3423833,2856691,6280524,1940126,1879690,3819816,1999355,224984,151257,1703,-170799,2206500,,,254208,2460708,0,0,17258239,12.08
3048,益登,2016Q3,twse,19968211,666390,20634601,16927321,560913,17488234,2225726,121162,712017,80744,0,3139649,,,6718,3146367,0,0,0,14.11
3049,精金,2016Q3,twse,2073123,12577844,14650967,5373919,2318700,7692619,7369485,61616,-721039,-5347,,6704715,,,253633,6958348,0,0,0,9.10
3050,鈺德,2016Q3,twse,965687,2143315,3109002,522789,268757,791546,1520671,488787,111249,196749,0,2317456,,,0,2317456,0,0,0,15.24
3051,力特,2016Q3,twse,2972308,7199937,10172245,2545841,5994254,8540095,3253324,0,-1619734,-1440,,1632150,,,0,1632150,0,0,0,5.02
3052,夆典,2016Q3,twse,7999057,450669,8449726,5499137,10071,5509208,2330045,211632,577541,-1372,-299932,2817914,,,122604,2940518,0,0,32415802,14.05
3054,立萬利,2016Q3,twse,899828,717365,1617193,450919,4433,455352,1081132,36958,48177,36194,-40620,1161841,,,,1161841,0,0,2000000,10.95
3055,蔚華科,2016Q3,twse,3130042,958957,4088999,1246542,155281,1401823,1063168,213448,1414234,5195,-16944,2679101,,,8075,2687176,0,0,355030,25.28
3056,富華新,2016Q3,twse,7992375,417612,8409987,3573298,1486,3574784,2304847,808576,1714430,7350,,4835203,,,0,4835203,0,0,0,20.98
3057,喬鼎,2016Q3,twse,1908398,1000919,2909317,822113,45254,867367,1623052,344003,106658,922,-35750,2038885,,,3065,2041950,0,0,1000000,12.64
3058,立德,2016Q3,twse,2954720,2130688,5085408,2183239,256125,2439364,1715194,540245,314298,94888,-18875,2645750,,,294,2646044,0,0,1801000,15.59
3059,華晶科,2016Q3,twse,9508356,5286388,14794744,5322759,569283,5892042,2739788,1862914,4368221,-63567,-129393,8777963,,,124739,8902702,0,0,4413973,32.56
3060,銘異,2016Q3,twse,5059085,2769336,7828421,2344201,627941,2972142,1742020,1789500,1605072,-510360,,4626232,,,230047,4856279,0,0,0,26.56
3062,建漢,2016Q3,twse,6221639,2447872,8669511,2894056,128149,3022205,3288454,532757,1732501,93594,0,5647306,,,0,5647306,0,0,0,17.17
3090,日電貿,2016Q3,twse,5824367,1121498,6945865,3705722,389440,4095162,1669693,413006,678546,80665,-59541,2782369,,,68334,2850703,,0,2500000,16.92
3092,鴻碩,2016Q3,twse,1928474,859806,2788280,1218743,257594,1476337,634717,336819,368013,-24890,-2716,1311943,,,,1311943,,0,181000,20.73
3094,聯傑,2016Q3,twse,955383,308580,1263963,44931,20802,65733,832551,259876,107452,-1652,,1198227,,,3,1198230,0,0,0,14.39
3130,一零四,2016Q3,twse,2007500,190676,2198176,669928,3583,673511,332487,401996,798713,-15668,,1517528,,,7137,1524665,,0,0,45.64
3149,正達,2016Q3,twse,2550681,4345832,6896513,3545193,1819573,5364766,1696415,100238,-453135,168715,,1512233,,,19514,1531747,,0,0,8.91
3164,景岳,2016Q3,twse,453699,1165232,1618931,118176,11917,130093,889119,630885,-18475,-12691,,1488838,,,,1488838,0,0,0,16.75
3167,大量,2016Q3,twse,2918796,469588,3388384,1484216,386649,1870865,799786,138046,574724,-17865,,1494691,,,22828,1517519,0,0,0,18.69
3189,景碩,2016Q3,twse,21290421,20172770,41463191,9052379,1792719,10845098,4460000,5939819,18018579,24739,-32885,28410252,,,2207841,30618093,0,0,550000,63.78
3209,全科,2016Q3,twse,9670867,478010,10148877,7784658,199617,7984275,1385262,239072,470866,-3430,,2091770,,,72832,2164602,0,0,0,15.10
3229,晟鈦,2016Q3,twse,817213,545892,1363105,324684,104159,428843,935159,21097,-130015,12136,,838377,,,95885,934262,0,0,0,8.97
3231,緯創,2016Q3,twse,238614897,55862950,294477847,209752198,19454012,229206210,26521362,21396065,20043174,-498753,-2786965,64674883,,,596754,65271637,,0,135788100,25.70
3257,虹冠電,2016Q3,twse,1228935,499850,1728785,143382,5639,149021,651457,562024,376347,-10064,,1579764,,,,1579764,0,0,0,24.25
3266,昇陽,2016Q3,twse,7189044,2048804,9237848,2817651,794954,3612605,3523143,802339,619792,-22522,,4922752,,,702491,5625243,,0,0,13.97
3296,勝德,2016Q3,twse,2139341,342873,2482214,750013,27907,777920,1082244,309497,386448,-5550,-68345,1704294,,,0,1704294,0,0,5000000,16.51
