date,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,asof,source
2023-04-09,7.12900000,7.25500000,7.05000000,7.20300000,1281793.00000000,9153036.08161000,34174,643286.54000000,4595682.35458000,2026-09-20,
2023-04-10,7.20300000,7.36700000,7.13100000,7.34300000,2638647.13000000,19173014.02328000,55502,1166753.39000000,8476404.06124000,2026-09-20,
2023-04-11,7.34400000,7.45300000,7.28000000,7.30100000,3009556.43000000,22172929.85957000,65684,1404110.37000000,10347889.10801000,2026-09-20,
2023-04-12,7.30000000,7.37200000,7.10000000,7.23000000,3823180.70000000,27626823.71917000,81299,1763335.74000000,12744698.72657000,2026-09-20,
2023-04-13,7.23000000,7.54600000,7.16700000,7.45800000,3853982.96000000,28459938.98811000,72571,1893340.94000000,13987033.23236000,2026-09-20,
2023-04-14,7.45800000,7.89900000,7.45700000,7.74300000,7807389.30000000,60214451.34968000,149691,3804768.51000000,29339692.35838000,2026-09-20,
2023-04-15,7.74300000,8.08900000,7.61300000,8.00500000,4830720.05000000,38047700.95187000,99352,2378082.34000000,18732254.39757000,2026-09-20,
2023-04-16,8.00500000,8.19000000,7.90200000,8.14000000,4303246.65000000,34635875.44204000,100098,2147360.73000000,17287940.48564000,2026-09-20,
2023-04-17,8.13600000,8.29900000,7.86100000,8.16000000,7702069.05000000,62536505.84512000,163180,3788007.32000000,30763273.62235000,2026-09-20,
2023-04-18,8.16100000,8.79800000,8.03000000,8.57800000,9356075.46000000,79757906.32826000,185540,4515048.89000000,38489112.81165000,2026-09-20,
2023-04-19,8.57800000,8.60000000,7.63000000,7.75200000,10140445.27000000,82052682.01753000,213945,4835607.99000000,39141994.50704000,2026-09-20,
2023-04-20,7.75200000,7.96700000,7.45300000,7.51200000,7428716.20000000,57205335.10623000,148713,3597873.08000000,27709959.96161000,2026-09-20,
2023-04-21,7.51200000,7.60900000,7.00600000,7.11300000,6884596.68000000,50478423.44450000,128408,3266126.61000000,23963035.28578000,2026-09-20,
2023-04-22,7.11300000,7.24200000,7.08000000,7.17500000,3015617.24000000,21565753.41964000,63758,1410848.80000000,10090795.52619000,2026-09-20,
2023-04-23,7.17400000,7.17400000,6.86600000,7.08200000,4150416.52000000,29179621.42612000,88182,1880895.26000000,13224405.24868000,2026-09-20,
2023-04-24,7.08200000,7.26900000,6.99600000,7.06800000,4023418.30000000,28700514.76376000,81022,1876048.33000000,13385932.29154000,2026-09-20,
2023-04-25,7.06900000,7.30000000,6.94800000,7.27400000,3659091.95000000,25952303.04914000,72896,1685178.07000000,11963292.79624000,2026-09-20,
2023-04-26,7.27500000,7.50300000,6.70300000,7.00400000,7272868.62000000,51992232.75784000,144850,3295729.65000000,23563042.39782000,2026-09-20,
2023-04-27,7.00400000,7.23200000,6.98200000,7.17000000,5324313.93000000,37864976.52222000,99237,2556935.30000000,18186248.45106000,2026-09-20,
2023-04-28,7.17000000,7.18700000,6.94900000,7.04000000,3510662.05000000,24825457.35691000,60094,1656679.55000000,11719888.56078000,2026-09-20,
2023-04-29,7.04000000,7.22000000,6.99200000,7.18500000,2390310.55000000,17030840.96356000,47481,1224419.00000000,8727081.44315000,2026-09-20,
2023-04-30,7.18500000,7.30500000,7.01400000,7.02500000,2775030.59000000,19899522.30512000,59188,1405088.18000000,10081856.32409000,2026-09-20,
2023-05-01,7.02500000,7.08200000,6.79700000,6.89800000,3285344.74000000,22770206.85440000,67153,1449754.85000000,10048938.66382000,2026-09-20,
2023-05-02,6.89600000,7.01300000,6.80000000,6.98700000,2077200.39000000,14355313.93847000,37650,1038921.04000000,7180147.37440000,2026-09-20,
2023-05-03,6.98700000,7.15100000,6.81900000,7.12900000,3262366.57000000,22744459.21031000,67669,1706577.90000000,11906744.87050000,2026-09-20,
2023-05-04,7.12900000,7.16200000,6.95900000,6.99800000,1740570.99000000,12274252.01306000,36047,846502.79000000,5971557.57794000,2026-09-20,
2023-05-05,6.99700000,7.28000000,6.88800000,7.22600000,2888965.91000000,20568455.39198000,59652,1388047.56000000,9885703.50680000,2026-09-20,
2023-05-06,7.22600000,7.27900000,6.86600000,6.92000000,2603213.92000000,18291039.57772000,50054,1183238.35000000,8320069.21115000,2026-09-20,
2023-05-07,6.92000000,6.98900000,6.85800000,6.91100000,1677014.89000000,11617584.62952000,34020,771972.18000000,5348749.03592000,2026-09-20,
2023-05-08,6.91100000,6.91300000,6.39400000,6.58200000,5298917.35000000,35191093.98142000,108033,2343316.42000000,15565427.09325000,2026-09-20,
2023-05-09,6.58200000,6.63300000,6.45200000,6.52200000,2199712.78000000,14392713.94019000,41710,987315.20000000,6461446.04784000,2026-09-20,
2023-05-10,6.52100000,6.69600000,6.30000000,6.58800000,4297013.06000000,28099337.64414000,79848,2050886.08000000,13414142.73423000,2026-09-20,
2023-05-11,6.58800000,6.59200000,6.21200000,6.36000000,3969206.65000000,25378190.34060000,73288,1897325.72000000,12132772.43654000,2026-09-20,
2023-05-12,6.36000000,6.64000000,6.22400000,6.62300000,3322966.84000000,21374197.95657000,64539,1596646.63000000,10269152.03743000,2026-09-20,
2023-05-13,6.62300000,6.63600000,6.47500000,6.49100000,1742486.51000000,11411039.09437000,31511,866854.19000000,5677664.81957000,2026-09-20,
2023-05-14,6.49000000,6.61000000,6.41000000,6.54700000,1193769.45000000,7792947.53088000,28405,594781.32000000,3884983.32753000,2026-09-20,
2023-05-15,6.54700000,6.71100000,6.45300000,6.63500000,2328720.13000000,15445235.16361000,46640,1140157.75000000,7561158.36489000,2026-09-20,
2023-05-16,6.63500000,6.72800000,6.55200000,6.65900000,2297423.01000000,15268349.50031000,47918,1041166.87000000,6920641.70719000,2026-09-20,
2023-05-17,6.65800000,6.81200000,6.55200000,6.75800000,3299636.01000000,22073448.37542000,60529,1742248.09000000,11655875.11467000,2026-09-20,
2023-05-18,6.75800000,6.76700000,6.42800000,6.53100000,2274544.86000000,15005340.96092000,46950,1011887.18000000,6681964.65953000,2026-09-20,
2023-05-19,6.53100000,6.55500000,6.45800000,6.51000000,1421337.78000000,9243474.54892000,31027,629982.70000000,4097326.86457000,2026-09-20,
2023-05-20,6.51000000,6.54300000,6.47100000,6.50300000,757320.01000000,4921349.17727000,15173,337608.13000000,2193744.77620000,2026-09-20,
2023-05-21,6.50500000,6.54500000,6.35600000,6.43000000,1279377.69000000,8245380.70090000,24275,600852.53000000,3871512.47610000,2026-09-20,
2023-05-22,6.43000000,6.60800000,6.33400000,6.53300000,2602323.99000000,16922719.89121000,49211,1337666.52000000,8700708.55897000,2026-09-20,
2023-05-23,6.53400000,6.63500000,6.47400000,6.50400000,1751271.68000000,11466306.23672000,34165,859130.55000000,5627533.48014000,2026-09-20,
2023-05-24,6.50500000,6.50900000,6.20600000,6.32000000,3090108.04000000,19547662.73559000,60957,1498292.72000000,9478182.63567000,2026-09-20,
2023-05-25,6.32100000,6.34500000,6.16400000,6.27800000,1856294.47000000,11655528.18828000,34142,946719.94000000,5946621.16261000,2026-09-20,
2023-05-26,6.27900000,6.45800000,6.23500000,6.34400000,1704644.17000000,10775115.85727000,28450,900895.62000000,5695002.44956000,2026-09-20,
2023-05-27,6.34400000,6.44100000,6.32700000,6.43800000,1100851.23000000,7029342.70093000,19800,541098.83000000,3455584.37231000,2026-09-20,
2023-05-28,6.43700000,6.65900000,6.41900000,6.63100000,2028825.98000000,13274885.29828000,38030,1074108.02000000,7030233.00423000,2026-09-20,
2023-05-29,6.63600000,6.67800000,6.52700000,6.63700000,2236832.15000000,14769767.06810000,38608,1002076.86000000,6618438.66734000,2026-09-20,
2023-05-30,6.63700000,6.67200000,6.53600000,6.61300000,2395564.78000000,15815712.60994000,44248,1144836.13000000,7558908.79800000,2026-09-20,
2023-05-31,6.61100000,6.63600000,6.39600000,6.47800000,2604021.56000000,16905433.54684000,41151,1265440.86000000,8214435.09179000,2026-09-20,
2023-06-01,6.47800000,6.51300000,6.31700000,6.34400000,2163580.25000000,13878183.13948000,37995,986942.16000000,6334484.70531000,2026-09-20,
2023-06-02,6.34400000,6.48100000,6.30600000,6.45000000,2147074.04000000,13752657.82659000,39184,1014967.59000000,6500427.99719000,2026-09-20,
2023-06-03,6.45100000,6.45900000,6.36100000,6.42100000,868599.69000000,5572719.11046000,16471,389859.32000000,2501420.05301000,2026-09-20,
2023-06-04,6.42100000,6.53200000,6.39300000,6.45200000,1209935.67000000,7847441.86430000,20659,582204.10000000,3774744.97764000,2026-09-20,
2023-06-05,6.45000000,6.49200000,5.96100000,6.05400000,4495305.78000000,27794982.01964000,86536,1976696.41000000,12231267.06311000,2026-09-20,
2023-06-06,6.05400000,6.31200000,6.00300000,6.26100000,3709908.32000000,22843396.04315000,63130,1685429.16000000,10388682.83307000,2026-09-20,
2023-06-07,6.26100000,6.26900000,5.82900000,5.91700000,2998801.55000000,18122151.28994000,54618,1422541.93000000,8603669.05327000,2026-09-20,
2023-06-08,5.91900000,6.03600000,5.88300000,5.99500000,1426456.09000000,8520866.40416000,29552,654025.16000000,3906485.21050000,2026-09-20,
2023-06-09,5.99400000,6.08100000,5.92000000,5.99300000,1267537.07000000,7581782.24280000,27432,591028.11000000,3534926.86994000,2026-09-20,
2023-06-10,5.99200000,6.00700000,4.76100000,5.23300000,14028655.59000000,72264747.24720500,254025,6400062.96000000,32913906.09265000,2026-09-20,
2023-06-11,5.23300000,5.25400000,5.08900000,5.17500000,2454695.33000000,12693018.52504000,42613,1207613.13000000,6243337.43050000,2026-09-20,
2023-06-12,5.17500000,5.19800000,5.00300000,5.16000000,2746808.80000000,14080413.39215000,50301,1298664.07000000,6656549.45261000,2026-09-20,
2023-06-13,5.16000000,5.41200000,5.11000000,5.30000000,2495494.52000000,13109533.55227000,53413,1286380.97000000,6757900.20647000,2026-09-20,
2023-06-14,5.29900000,5.50700000,5.14200000,5.25000000,3786780.65000000,20245282.83326000,78288,1906197.10000000,10195588.07775000,2026-09-20,
2023-06-15,5.25000000,5.41900000,5.16300000,5.31200000,2895922.21000000,15270873.03434000,58825,1367476.64000000,7212189.82806000,2026-09-20,
2023-06-16,5.31200000,5.39800000,5.12800000,5.32400000,2176359.41000000,11473064.75639000,44153,1032844.91000000,5443878.50913000,2026-09-20,
2023-06-17,5.32500000,5.39600000,5.22100000,5.27900000,1878846.73000000,9996244.35578000,38938,935303.05000000,4974363.69649000,2026-09-20,
2023-06-18,5.28200000,5.30200000,5.04000000,5.15600000,1966918.59000000,10277445.20759000,39931,948436.04000000,4955935.05876000,2026-09-20,
2023-06-19,5.15700000,5.19400000,4.99300000,5.13300000,3234945.88000000,16498548.28735000,56642,1573399.60000000,8025715.99949000,2026-09-20,
2023-06-20,5.13400000,5.28100000,5.00000000,5.26700000,4247080.66000000,21819720.69244000,71032,1985679.75000000,10213115.16759000,2026-09-20,
2023-06-21,5.26700000,5.58800000,5.24200000,5.55600000,5295791.26000000,28684063.09826000,97463,2465419.70000000,13348705.38173000,2026-09-20,
2023-06-22,5.55500000,5.82300000,5.50700000,5.55800000,4647546.09000000,26318462.88739000,90499,2220111.33000000,12579293.60957000,2026-09-20,
2023-06-23,5.55700000,6.15400000,5.55100000,6.07000000,6720273.60000000,39850155.77280000,131266,3335698.61000000,19761303.86350000,2026-09-20,
2023-06-24,6.07100000,6.19600000,5.91200000,6.13300000,3204444.17000000,19412877.05974000,75699,1520936.42000000,9214447.96202000,2026-09-20,
2023-06-25,6.13300000,6.37800000,6.05900000,6.15700000,3200149.72000000,19914491.44536000,74584,1499661.98000000,9338476.06939000,2026-09-20,
2023-06-26,6.15700000,6.25900000,6.00500000,6.05700000,3875112.66000000,23755338.39903000,88478,1835568.84000000,11256005.39832000,2026-09-20,
2023-06-27,6.05800000,6.25500000,6.04600000,6.19800000,3250133.19000000,20086360.68270000,67302,1514190.86000000,9360013.47302000,2026-09-20,
2023-06-28,6.20000000,6.20500000,5.70300000,5.81500000,4135037.15000000,24680528.74771000,85443,1834095.30000000,10946397.48200000,2026-09-20,
2023-06-29,5.81400000,6.18300000,5.78700000,5.89100000,4221854.85000000,25226398.90809000,76269,2021128.86000000,12079577.46929000,2026-09-20,
2023-06-30,5.89100000,6.45200000,5.72100000,6.31300000,8723371.76000000,53632119.65402000,183367,4480859.71000000,27574297.94177000,2026-09-20,
2023-07-01,6.31300000,6.52400000,6.12200000,6.50300000,5141414.75000000,32311506.39291000,91691,2668274.03000000,16774677.17706000,2026-09-20,
2023-07-02,6.50300000,6.56500000,6.33300000,6.54000000,4086985.57000000,26326953.97029000,86742,1952330.04000000,12584822.62171000,2026-09-20,
2023-07-03,6.54100000,6.69200000,6.46800000,6.62800000,3237642.64000000,21370876.96785000,74120,1591683.74000000,10509206.75722000,2026-09-20,
2023-07-04,6.62800000,6.63000000,6.39200000,6.52100000,2606479.19000000,16983151.19632000,56427,1128306.97000000,7349214.34134000,2026-09-20,
2023-07-05,6.52300000,6.57100000,6.21400000,6.29900000,3023680.60000000,19197166.58383000,67905,1413296.08000000,8973624.54648000,2026-09-20,
2023-07-06,6.29900000,6.50700000,6.08000000,6.08000000,3733833.93000000,23372277.90622000,84165,1756315.44000000,10995427.45884000,2026-09-20,
2023-07-07,6.08000000,6.22300000,6.01200000,6.15600000,2063365.14000000,12651805.04350000,50101,1046935.07000000,6418212.27984000,2026-09-20,
2023-07-08,6.15700000,6.22200000,6.09400000,6.19600000,1286251.86000000,7927204.49372000,30651,643075.52000000,3964273.50309000,2026-09-20,
2023-07-09,6.19800000,6.24000000,6.12300000,6.15000000,1197225.34000000,7409719.11010000,28779,613563.38000000,3799730.25929000,2026-09-20,
2023-07-10,6.14900000,6.30300000,6.02000000,6.16700000,2162467.25000000,13261291.21174000,54299,1050312.48000000,6442661.68198000,2026-09-20,
2023-07-11,6.16900000,6.23800000,6.12100000,6.20600000,1065079.10000000,6582530.78199000,30070,549565.01000000,3397691.47719000,2026-09-20,
2023-07-12,6.20500000,6.35000000,6.19600000,6.25200000,2069557.14000000,12947430.73593000,48705,968539.70000000,6063166.89112000,2026-09-20,
2023-07-13,6.25200000,7.19800000,6.21100000,7.12400000,6685843.19000000,44787595.15615000,172947,3639180.69000000,24339064.84444000,2026-09-20,
2023-07-14,7.12500000,7.34300000,6.68700000,6.95800000,7159768.77000000,50557965.59913000,174552,3470754.81000000,24518368.42525000,2026-09-20,
2023-07-15,6.95700000,7.02000000,6.83200000,6.91800000,1900374.37000000,13187178.03788000,48804,966729.06000000,6705936.43316000,2026-09-20,
2023-07-16,6.91800000,6.92100000,6.56700000,6.60700000,2658534.07000000,17987739.65552000,72840,1093358.35000000,7393158.99131000,2026-09-20,
2023-07-17,6.60800000,7.26500000,6.45000000,7.18600000,8290250.05000000,56668213.86962000,207634,4307377.91000000,29449884.45256000,2026-09-20,
2023-07-18,7.18600000,7.30000000,6.75700000,6.91100000,8507881.88000000,59930882.30374000,183335,4389792.70000000,30918198.15982000,2026-09-20,
2023-07-19,6.91300000,7.04800000,6.77300000,6.91500000,4134376.74000000,28568055.62795000,103996,1939034.11000000,13401215.44859000,2026-09-20,
2023-07-20,6.91600000,8.46400000,6.88400000,8.36100000,24470179.81000000,196113775.15540000,596608,12965990.54000000,104008104.34844000,2026-09-20,
2023-07-21,8.36100000,8.44900000,8.04200000,8.13300000,8987313.71000000,73612142.85919000,228371,4502624.77000000,36888412.45156000,2026-09-20,
2023-07-22,8.12800000,8.38300000,7.76000000,7.88100000,6296766.28000000,50608756.07241000,157072,3032433.55000000,24388831.12332000,2026-09-20,
2023-07-23,7.88000000,8.09900000,7.81700000,7.89000000,3092197.00000000,24648696.65829000,71551,1561703.58000000,12452877.50421000,2026-09-20,
2023-07-24,7.89000000,7.89000000,7.43500000,7.58600000,5711968.64000000,43718207.75491000,120956,2847442.71000000,21790284.06979000,2026-09-20,
2023-07-25,7.58400000,7.64300000,7.34000000,7.39200000,3513090.68000000,26226693.55354000,79790,1537012.84000000,11474864.53053000,2026-09-20,
2023-07-26,7.39100000,7.83500000,7.27500000,7.74200000,5983258.79000000,45440095.29291000,140219,2987960.38000000,22699087.89195000,2026-09-20,
2023-07-27,7.74100000,8.14500000,7.68000000,7.98900000,5477383.07000000,43653133.66119000,138845,2649408.94000000,21113387.24295000,2026-09-20,
2023-07-28,7.98700000,8.09200000,7.76300000,7.77000000,3119106.93000000,24614248.80612000,76598,1370426.12000000,10819293.30617000,2026-09-20,
2023-07-29,7.77000000,7.89700000,7.72400000,7.84200000,1906734.68000000,14842881.05157000,45515,955244.83000000,7439368.57614000,2026-09-20,
2023-07-30,7.84300000,7.86300000,7.34300000,7.55500000,2980351.07000000,22776451.57149000,74338,1344483.28000000,10267240.39510000,2026-09-20,
2023-07-31,7.55500000,7.71600000,7.43300000,7.54700000,3457040.23000000,26205888.14845000,76176,1705025.25000000,12926265.14727000,2026-09-20,
2023-08-01,7.55000000,7.64800000,7.13900000,7.64100000,3839827.85000000,28623340.73180000,84706,1925925.94000000,14362194.67631000,2026-09-20,
2023-08-02,7.64300000,7.71500000,7.33400000,7.35100000,4200718.29000000,31652892.57016000,96563,1912318.88000000,14429217.56040000,2026-09-20,
2023-08-03,7.35000000,7.40900000,7.07000000,7.12500000,3398269.99000000,24663930.98646000,77068,1549260.80000000,11249875.94937000,2026-09-20,
2023-08-04,7.12500000,7.26500000,7.00700000,7.14300000,3081770.63000000,21997724.22843000,67326,1515857.40000000,10823707.82921000,2026-09-20,
2023-08-05,7.14300000,7.24600000,7.10300000,7.23100000,1621170.15000000,11663367.45195000,33751,820446.75000000,5900346.27624000,2026-09-20,
2023-08-06,7.23100000,7.27500000,7.07600000,7.10200000,1700576.48000000,12166000.93645000,68990,762447.54000000,5456141.38990000,2026-09-20,
2023-08-07,7.10100000,7.39700000,6.94000000,7.32400000,3324085.30000000,23804328.42411000,80022,1608521.55000000,11523034.80431000,2026-09-20,
2023-08-08,7.32800000,7.53400000,7.29000000,7.46100000,3984515.40000000,29462292.15060000,92783,1899238.15000000,14045325.47612000,2026-09-20,
2023-08-09,7.45800000,7.91900000,7.37800000,7.67800000,5356202.60000000,41215740.17824000,127801,2636778.99000000,20296859.55950000,2026-09-20,
2023-08-10,7.67800000,7.73500000,7.55900000,7.61900000,3233781.21000000,24705541.47516000,72731,1550006.06000000,11846312.29263000,2026-09-20,
2023-08-11,7.61900000,7.64200000,7.40500000,7.49200000,1848871.59000000,13893134.68381000,48078,807852.82000000,6072991.26340000,2026-09-20,
